sub,priming,word,ifanimal,ifcorr,rt,exp_type,syl
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,gorilla,TRUE,1,1.6639415,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,medicine,FALSE,1,1.490989,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,banana,FALSE,1,1.3505941,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,pigeon,TRUE,1,1.3339983,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,pencil,FALSE,1,1.6986059,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,turtle,TRUE,1,1.8070055,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,balcony,FALSE,1,1.9121422,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,giraffe,TRUE,1,1.3731345,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,elephant,TRUE,1,1.6721936,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,potato,FALSE,1,0.9990683,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,violin,FALSE,1,2.3694648,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,musical,FALSE,1,0.9008834,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,parrot,TRUE,1,1.4504705,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,dinosaur,TRUE,1,1.2242618,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,gorilla,TRUE,1,1.0797588,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,turkey,TRUE,1,1.1106255,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,dinosaur,TRUE,1,0.8847519,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,elephant,TRUE,1,1.0054424,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,medicine,FALSE,1,0.9234427,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,donkey,TRUE,1,1.5753357,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,carrot,FALSE,0,1.7499819,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,banana,FALSE,1,2.2619612,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,octopus,TRUE,1,1.2750442,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,primingeq,parrot,TRUE,1,1.2865342,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,guitar,FALSE,1,1.1403793,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,monkey,TRUE,1,0.764823,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,cucumber,FALSE,1,0.8783525,exp2,3
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,software,FALSE,1,1.1765856,exp2,2
39-wangkaichen_linguistic_rhythm_priming_2023-03-09_14h56.07.477.csv,priming,tomato,FALSE,1,1.1207987,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,mosquito,TRUE,1,1.5804709,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,jellyfish,TRUE,1,1.3025928,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,gorilla,TRUE,0,1.3521288,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,penguin,TRUE,0,0.983222,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,tomato,FALSE,1,1.2642349,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,gorilla,TRUE,1,1.0961139,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,potato,FALSE,1,0.9926653,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,violin,FALSE,1,0.9493634,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,ladybug,TRUE,1,1.0098374,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,ladybug,TRUE,1,0.7528641,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,anxiety,FALSE,1,1.0865788,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,kangaroo,TRUE,1,1.0277051,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,mountain,FALSE,1,0.8570112,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,pigeon,TRUE,0,0.9563839,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,banana,FALSE,1,1.0153038,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,basket,FALSE,1,1.0123318,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,sunshine,FALSE,1,0.8597142,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,mountain,FALSE,1,0.8194329,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,coffee,FALSE,1,0.7912564,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,spider,TRUE,1,0.9512801,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,guitar,FALSE,1,1.0680528,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,goldfish,TRUE,1,0.9860778,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,flower,FALSE,1,0.6350083,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,antelope,TRUE,0,0.7738747,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,dinosaur,TRUE,0,1.0408311,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,goldfish,TRUE,1,0.8112087,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,onion,FALSE,1,1.0700252,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,potato,FALSE,1,0.8888565,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,umbrella,FALSE,0,1.1948609,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,lyrebird,TRUE,0,1.3991917,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,monkey,TRUE,1,0.8021937,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,energy,FALSE,1,1.003921,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,dinosaur,TRUE,1,0.8438338,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,canary,TRUE,0,0.7814116,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,cucumber,FALSE,1,1.3261741,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,medicine,FALSE,1,1.51001,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,giraffe,TRUE,1,0.951875,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,onion,FALSE,1,0.8198747,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,umbrella,FALSE,1,0.9320097,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,musical,FALSE,1,1.1779385,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,antelope,TRUE,1,0.8899332,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,tomato,FALSE,1,0.7753239,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,dolphin,TRUE,0,0.953862,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,pencil,FALSE,1,0.9286244,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,banana,FALSE,1,0.8642429,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,canary,TRUE,0,0.89922,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,basket,FALSE,1,0.9015865,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,lionfish,TRUE,1,1.2220114,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,energy,FALSE,1,0.8564646,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,gravity,FALSE,1,0.9777406,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,spider,TRUE,1,0.8336585,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,bicycle,FALSE,1,0.8333517,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,seahorse,TRUE,1,0.9876027,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,balcony,FALSE,1,0.8349134,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,parrot,TRUE,0,0.7268324,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,rubbish,FALSE,0,0.8942429,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,gravity,FALSE,1,0.877444,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,coffee,FALSE,1,0.7213419,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,anxiety,FALSE,1,0.7767344,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,medicine,FALSE,1,1.0164314,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,penguin,TRUE,0,0.8152944,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,pigeon,TRUE,1,0.7508463,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,monkey,TRUE,1,0.6605052,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,software,FALSE,1,0.882571,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,parrot,TRUE,0,0.6934613,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,jellyfish,TRUE,1,1.0949761,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,octopus,TRUE,0,0.6870151,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,seahorse,TRUE,1,0.7960138,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,turtle,TRUE,0,0.7700726,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,carrot,FALSE,1,0.9521221,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,giraffe,TRUE,1,0.7666738,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,donkey,TRUE,1,0.7069916,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,octopus,TRUE,0,1.0159332,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,balcony,FALSE,1,0.8628111,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,musical,FALSE,1,0.8296646,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,sunshine,FALSE,1,0.8538452,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,carrot,FALSE,1,0.8373135,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,cucumber,FALSE,1,0.9487804,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,mosquito,TRUE,1,1.1073225,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,donkey,TRUE,1,0.7174534,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,dolphin,TRUE,0,0.8953125,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,pencil,FALSE,1,0.8245078,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,elephant,TRUE,0,0.9472995,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,turtle,TRUE,0,0.8657089,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,rubbish,FALSE,0,1.5555547,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,turkey,TRUE,1,0.9110201,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,bicycle,FALSE,1,0.8572358,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,lyrebird,TRUE,1,1.0574982,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,kangaroo,TRUE,1,0.925451,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,guitar,FALSE,1,0.8894708,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,turkey,TRUE,1,0.6980137,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,elephant,TRUE,1,0.8226738,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,software,FALSE,1,0.8659049,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,flower,FALSE,1,0.9021414,exp2,2
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,priming,lionfish,TRUE,1,1.1265417,exp2,3
39-wangyijin_linguistic_rhythm_priming_2023-03-09_17h24.52.582.csv,primingeq,violin,FALSE,1,0.8271253,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,jellyfish,TRUE,1,1.5549554,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,lionfish,TRUE,1,1.2137046,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,mountain,FALSE,1,1.1609701,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,energy,FALSE,1,0.9871903,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,onion,FALSE,1,1.2115659,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,turtle,TRUE,1,1.1507858,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,umbrella,FALSE,1,1.0180424,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,turtle,TRUE,1,0.9368279,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,pigeon,TRUE,0,1.2485311,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,seahorse,TRUE,1,1.173127,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,canary,TRUE,1,1.6487599,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,cucumber,FALSE,1,1.1694286,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,violin,FALSE,1,1.1472926,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,kangaroo,TRUE,1,1.0647459,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,gorilla,TRUE,1,1.3173249,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,mosquito,TRUE,1,1.7382721,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,lyrebird,TRUE,1,1.3343785,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,musical,FALSE,1,1.124483,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,gravity,FALSE,1,1.1232069,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,canary,TRUE,0,1.4792397,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,elephant,TRUE,1,1.0639274,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,antelope,TRUE,1,1.431889,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,guitar,FALSE,1,0.9683056,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,elephant,TRUE,1,0.7989927,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,banana,FALSE,1,1.1363406,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,ladybug,TRUE,0,1.7334966,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,coffee,FALSE,1,1.2963574,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,giraffe,TRUE,1,1.0259087,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,medicine,FALSE,1,1.492359,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,dinosaur,TRUE,1,1.2015261,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,spider,TRUE,1,1.3464251,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,sunshine,FALSE,1,0.966853,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,sunshine,FALSE,1,0.763225,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,musical,FALSE,1,0.8783172,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,balcony,FALSE,1,1.3314369,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,ladybug,TRUE,1,1.2227422,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,banana,FALSE,1,0.9329364,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,spider,TRUE,1,0.8287698,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,potato,FALSE,1,0.9504513,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,rubbish,FALSE,1,1.1209918,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,pencil,FALSE,1,1.0680972,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,parrot,TRUE,0,1.3467294,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,basket,FALSE,1,1.1552607,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,pencil,FALSE,1,1.1862496,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,monkey,TRUE,1,0.8863339,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,jellyfish,TRUE,1,1.3453601,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,kangaroo,TRUE,1,0.8069093,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,seahorse,TRUE,1,0.9487635,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,flower,FALSE,1,0.9549755,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,lionfish,TRUE,1,1.1980326,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,coffee,FALSE,1,1.5979631,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,goldfish,TRUE,1,0.930991,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,basket,FALSE,1,0.9831843,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,bicycle,FALSE,1,0.9944155,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,donkey,TRUE,1,1.1588101,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,penguin,TRUE,1,1.2278185,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,balcony,FALSE,1,1.3392702,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,tomato,FALSE,1,1.2339552,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,medicine,FALSE,1,1.0782149,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,gorilla,TRUE,1,1.093993,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,donkey,TRUE,1,1.0167354,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,guitar,FALSE,1,1.0644971,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,carrot,FALSE,0,1.1994864,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,octopus,TRUE,0,2.3446363,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,gravity,FALSE,1,0.9394516,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,giraffe,TRUE,1,0.7892013,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,software,FALSE,1,1.0941889,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,energy,FALSE,1,0.9473638,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,cucumber,FALSE,1,1.0073653,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,software,FALSE,1,0.8409875,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,monkey,TRUE,1,0.7710969,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,turkey,TRUE,1,0.9205919,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,rubbish,FALSE,1,1.0837458,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,violin,FALSE,1,0.8309307,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,pigeon,TRUE,0,0.9628371,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,lyrebird,TRUE,1,1.1318452,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,anxiety,FALSE,1,0.9271854,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,carrot,FALSE,0,1.1047168,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,goldfish,TRUE,1,0.9944219,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,bicycle,FALSE,1,0.8519755,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,potato,FALSE,1,1.0315192,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,turkey,TRUE,1,1.1494149,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,parrot,TRUE,1,0.819592,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,umbrella,FALSE,1,0.9624166,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,dinosaur,TRUE,1,1.1243189,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,penguin,TRUE,1,1.242306,exp2,2
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,priming,antelope,TRUE,1,1.9976679,exp2,3
39-wzy_linguistic_rhythm_priming_2023-03-09_16h58.33.141.csv,primingeq,mountain,FALSE,1,1.0073943,exp2,2
